index,type,name,resident,streamed,parentStack
1026,xanim,ai_zombie_base_walk_ad_v25_pain_chest_f,122916,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1027,xanim,ai_zombie_base_walk_ad_v25_pain_chest_f_alt,122353,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1028,xanim,ai_zombie_base_walk_ad_v5,73373,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1029,xanim,ai_zombie_base_walk_ad_v5_pain_chest_f,73493,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1030,xanim,ai_zombie_base_walk_ad_v5_pain_chest_f_alt,73507,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1031,xanim,ai_zombie_base_walk_ad_v6,68190,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1032,xanim,ai_zombie_base_walk_ad_v6_pain_chest_f,68030,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1033,xanim,ai_zombie_base_walk_ad_v6_pain_chest_f_alt,68142,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1034,xanim,ai_zombie_base_walk_ad_v4,38777,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1035,xanim,ai_zombie_base_walk_ad_v4_pain_chest_f,38510,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1036,xanim,ai_zombie_base_walk_ad_v4_pain_chest_f_alt,38481,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1037,xanim,ai_zombie_base_walk_ad_v7,50408,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1038,xanim,ai_zombie_base_walk_ad_v7_pain_chest_f,50868,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1039,xanim,ai_zombie_base_walk_ad_v7_pain_chest_f_alt,50590,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1040,xanim,ai_zombie_base_walk_ad_v20,61437,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1041,xanim,ai_zombie_base_walk_ad_v20_pain_chest_f,61596,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1042,xanim,ai_zombie_base_walk_ad_v20_pain_chest_f_alt,61407,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1043,xanim,ai_zombie_base_walk_ad_v23,105734,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1044,xanim,ai_zombie_base_walk_ad_v23_pain_chest_f,102791,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1045,xanim,ai_zombie_base_walk_ad_v23_pain_chest_f_alt,101118,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1046,xanim,ai_zombie_base_walk_au_sidestep_left_long,28909,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1047,xanim,ai_zombie_base_walk_au_sidestep_left_long_d,33163,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1048,xanim,ai_zombie_base_walk_au_sidestep_left_short,26801,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1049,xanim,ai_zombie_base_walk_au_sidestep_right_b,14230,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1050,xanim,ai_zombie_base_walk_au_sidestep_right_short,21539,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1051,xanim,ai_zombie_base_walk_au_v1,56647,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1052,xanim,ai_zombie_base_walk_au_v1_pain_chest_f,56004,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1053,xanim,ai_zombie_base_walk_au_v1_pain_chest_f_alt,56147,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1054,xanim,ai_zombie_base_walk_au_v2,55324,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1055,xanim,ai_zombie_base_walk_au_v11,61485,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1056,xanim,ai_zombie_base_walk_au_v11_pain_chest_f,61457,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1057,xanim,ai_zombie_base_walk_au_v11_pain_chest_f_alt,61632,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1058,xanim,ai_zombie_base_walk_au_v12,73973,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1059,xanim,ai_zombie_base_walk_au_v12_pain_chest_f,74150,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1060,xanim,ai_zombie_base_walk_au_v12_pain_chest_f_alt,73965,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1061,xanim,ai_zombie_base_walk_au_v13,102494,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1062,xanim,ai_zombie_base_walk_au_v13_pain_chest_f,100950,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1063,xanim,ai_zombie_base_walk_au_v13_pain_chest_f_alt,101415,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1064,xanim,ai_zombie_base_walk_au_v20,81144,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1065,xanim,ai_zombie_base_walk_au_v20_pain_chest_f,79634,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1066,xanim,ai_zombie_base_walk_au_v20_pain_chest_f_alt,80724,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1067,xanim,ai_zombie_base_walk_au_v15,57298,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1068,xanim,ai_zombie_base_walk_au_v15_pain_chest_f,56826,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1069,xanim,ai_zombie_base_walk_au_v15_pain_chest_f_alt,56919,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1070,xanim,ai_zombie_base_walk_au_v21,98728,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1071,xanim,ai_zombie_base_walk_au_v21_pain_chest_f,98545,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1072,xanim,ai_zombie_base_walk_au_v21_pain_chest_f_alt,98546,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1073,xanim,ai_zombie_base_walk_au_v2_pain_chest_f,60647,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1074,xanim,ai_zombie_base_walk_au_v2_pain_chest_f_alt,60701,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1075,xanim,ai_zombie_base_walk_au_v3,48784,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1076,xanim,ai_zombie_base_walk_au_v3_pain_chest_f,49352,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1077,xanim,ai_zombie_base_walk_au_v3_pain_chest_f_alt,49575,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1078,xanim,ai_zombie_base_walk_au_v4,37374,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1079,xanim,ai_zombie_base_walk_au_v4_pain_chest_f,38634,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1080,xanim,ai_zombie_base_walk_au_v4_pain_chest_f_alt,38582,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1081,xanim,ai_zombie_base_walk_au_v5,72410,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1082,xanim,ai_zombie_base_walk_au_v5_pain_chest_f,72744,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1083,xanim,ai_zombie_base_walk_au_v5_pain_chest_f_alt,72680,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1084,xanim,ai_zombie_base_walk_au_v23,110559,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1085,xanim,ai_zombie_base_walk_au_v23_pain_chest_f,103353,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1086,xanim,ai_zombie_base_walk_au_v23_pain_chest_f_alt,107398,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1087,xanim,ai_zombie_base_walk_au_v7,63414,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1088,xanim,ai_zombie_base_walk_au_v7_pain_chest_f,63624,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1089,xanim,ai_zombie_base_walk_au_v7_pain_chest_f_alt,63648,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1090,xanim,ai_zombie_base_walk_au_v8,68405,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1091,xanim,ai_zombie_base_walk_au_v8_pain_chest_f,68133,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1092,xanim,ai_zombie_base_walk_au_v8_pain_chest_f_alt,68636,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1093,xanim,ai_zombie_base_walk_au_v6,66782,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1094,xanim,ai_zombie_base_walk_au_v6_pain_chest_f,66682,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1095,xanim,ai_zombie_base_walk_au_v6_pain_chest_f_alt,66738,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1096,xanim,ai_zombie_base_walk_au_v10,72798,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1097,xanim,ai_zombie_base_walk_au_v10_pain_chest_f,72746,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1098,xanim,ai_zombie_base_walk_au_v10_pain_chest_f_alt,72871,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1099,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v1,66733,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1100,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v2,36924,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1101,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v3,50174,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1102,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v4,30772,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1103,xanim,ai_zombie_base_walk_turn_135_l_v3,56889,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1104,xanim,ai_zombie_base_walk_turn_135_r_v2,33093,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1105,xanim,ai_zombie_base_walk_turn_180_l_v3,34330,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1106,xanim,ai_zombie_base_walk_turn_180_r_v3,44285,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1107,xanim,ai_zombie_base_walk_turn_45_l_v2,35443,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1108,xanim,ai_zombie_base_walk_turn_45_r_v2,46857,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1109,xanim,ai_zombie_base_walk_turn_90_l_v2,33529,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1110,xanim,ai_zombie_base_walk_turn_90_r_v2,37583,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1111,xanim,void,6,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1112,animmappingtable,zm_genesis_zombie.ai_am,14149,0,|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1113,aimtable,soldier_aim,13,0,|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1114,material,ei/gfx_smk_billow_sm_anim_lit,31,0,|player/fx_plyr_jump_dust_dirt|fx|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1115,fx,player/fx_plyr_jump_dust,26,0,|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1116,fx,player/fx_plyr_jump_dust_dirt,31,0,|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1117,surfacefxtable,player_jump_start,19,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1118,material,ei/gfx_fog_slow_lg_anim_lit,29,0,|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1119,material,ei/gfx_smk_billow_thick_anim_lit_full_lite,44,0,|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1120,fx,player/fx_plyr_land_dust_xlg,30,0,|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1121,fx,player/fx_plyr_land_dust_dirt_xlg,35,0,|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1122,surfacefxtable,player_vtol_drop,18,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1123,material,ei/gfx_fog_slow_md_anim_lit,29,0,|player/fx_plyr_footstep_dust_dirt|fx|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1124,fx,player/fx_plyr_footstep_dust,30,0,|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1125,fx,player/fx_plyr_footstep_dust_dirt,35,0,|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1126,surfacefxtable,player_footstep,17,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1127,scriptbundle,c_54i_grunt_fx_table,237,0,|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1128,attachmentcosmeticvariant,defaultattachmentcosmeticvariant,34,0,|zombie_ai_defaultmelee_zm|weapon|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1129,weapon,zombie_ai_defaultmelee_zm,9606,0,|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1130,image,t7_cp_hud_tacmode_type_amws,5764,0,|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1131,aitype,spawner_zm_usermap_zombie,48,0,|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1132,com_map,maps/zm/zm_bunker_ascension.d3dbsp,2392,0,|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
1133,techset,mc/sky_hdr#e6142445,151036,0,|mc/mtl_skybox_default_black|material|skybox_default_black|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1134,image,skybox_default_black#af3ee9d8,30,0,|mc/mtl_skybox_default_black|material|skybox_default_black|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
1135,material,mc/mtl_skybox_default_black,554,0,|skybox_default_black|xmodel|maps/zm/zm_bunker_ascension.d3dbsp|gfx_map|zone_source/zm_bunker_ascension.zone|csv
